,"MeltWater(wt%,calc_from_F)","MeltWater(wt%,calc_from_Cl)",sample
53,2.961192117773325,3.0922920166695964,Ap1
54,1.83065954562622,1.9651970622923967,Ap1
55,5.410591852000347,5.052253648193955,Ap1
56,1.9800946830164312,2.156320227411666,Ap1
57,2.1884166955320055,2.0212953692464652,Ap1
58,2.375368659522577,2.124572454016881,Ap1
59,3.1864364495070547,2.6635398037500817,Ap1
60,2.187477706977462,2.0770449067290984,Ap1
61,2.475800793801058,2.6589900415917738,Ap1
62,1.1538851718486252,0.9623363178119795,Ap1
63,5.20513068076905,6.031518379058598,Ap1
64,5.058157223269596,5.39685389949208,Ap1
65,2.012601568448708,1.9014187002832237,Ap1
66,2.2934816917559555,3.196359794270503,Ap1
67,3.9460123696315046,3.170809803210216,Ap1
68,1.9550174394049329,1.748785910809572,Ap1
69,2.6663553057480374,2.742241482241641,Ap1
70,2.0091721881321343,1.7170889571480754,Ap1
71,2.0655008227012486,1.500107746343335,Ap1
72,2.293873573321812,2.4511418880011,Ap1
73,4.159467356103912,3.813696563063119,Ap1
